session_id,timestamp,user_id,page,time_spent_seconds,device,browser,country,is_bounce,conversion
41817,2024-12-27 15:04:40,11287,/contact,115,Mobile,Firefox,UK,False,False
41818,2024-03-21 05:55:08,11046,/about,121,Desktop,Chrome,Australia,False,False
41819,2024-01-11 00:36:56,14511,/blog,467,Tablet,Safari,USA,True,False
41820,2024-07-03 09:51:51,14738,/checkout,117,Tablet,Firefox,Germany,False,False
41821,2024-01-04 23:09:23,14651,/about,120,Mobile,Chrome,Australia,False,False
41822,2024-09-29 18:11:13,14789,/blog,60,Mobile,Firefox,Australia,False,False
41823,2024-03-28 18:45:10,10325,/register,118,Mobile,Edge,Canada,True,False
41824,2024-01-17 20:32:36,14094,/blog,561,Tablet,Firefox,UK,True,False
41825,2024-08-03 03:50:37,13504,/home,426,Desktop,Other,Germany,False,False
41826,2024-07-13 09:39:58,14538,/checkout,424,Tablet,Edge,Australia,False,False
41827,2024-11-07 20:11:21,14056,/about,121,Mobile,Other,USA,True,False
41828,2024-09-22 20:12:35,11596,/contact,328,Mobile,Chrome,Canada,False,False
41829,2024-05-11 06:55:08,11490,/register,509,Desktop,Chrome,France,True,False
41830,2024-09-06 17:54:54,11356,/products,357,Mobile,Chrome,UK,True,False
41831,2024-04-16 08:50:19,11064,/checkout,220,Mobile,Other,Canada,False,False
41832,2024-10-16 18:18:42,12461,/contact,530,Desktop,Other,Australia,False,False
41833,2024-09-05 17:24:37,11449,/checkout,92,Mobile,Other,Australia,False,True
41834,2024-03-12 23:16:19,11315,/register,20,Mobile,Edge,Australia,False,False
41835,2024-03-31 12:20:36,11606,/home,46,Mobile,Other,USA,True,True
41836,2024-12-03 14:42:18,13538,/cart,482,Desktop,Safari,Australia,False,False
41837,2024-12-23 22:46:31,14173,/checkout,219,Mobile,Safari,UK,False,False
41838,2024-09-03 21:05:02,11817,/cart,384,Desktop,Safari,USA,False,False
41839,2024-04-30 08:29:17,12214,/products,169,Tablet,Chrome,UK,True,False
41840,2024-10-22 13:32:28,11851,/cart,342,Tablet,Chrome,Germany,True,False
41841,2024-07-20 02:03:11,11307,/blog,88,Tablet,Chrome,Germany,False,False
41842,2024-08-20 21:00:11,12219,/cart,294,Desktop,Safari,France,False,False
41843,2024-07-23 09:52:01,11297,/register,200,Tablet,Edge,France,False,False
41844,2024-03-24 12:04:06,13613,/checkout,8,Mobile,Other,Canada,True,False
41845,2024-10-21 18:53:27,12277,/contact,183,Tablet,Edge,France,False,False
41846,2024-07-02 01:02:51,12814,/register,228,Desktop,Other,USA,True,False
41847,2024-12-29 19:54:30,11221,/register,171,Tablet,Other,UK,False,False
41848,2024-09-06 03:20:18,11477,/checkout,56,Tablet,Other,Germany,True,False
41849,2024-10-27 13:30:40,10130,/products,238,Mobile,Safari,USA,False,True
41850,2024-06-09 06:42:10,13590,/home,318,Mobile,Other,France,True,False
41851,2024-10-22 05:39:28,14641,/cart,324,Desktop,Edge,Germany,True,False
41852,2024-04-01 21:03:40,11088,/cart,364,Tablet,Edge,USA,True,False
41853,2024-07-13 18:26:45,10666,/checkout,402,Desktop,Firefox,UK,True,False
41854,2024-08-16 11:59:26,11102,/home,171,Desktop,Safari,Canada,False,False
41855,2024-05-07 13:36:35,12090,/register,277,Desktop,Chrome,UK,False,False
41856,2024-09-02 14:34:29,14828,/login,52,Mobile,Firefox,USA,True,False
41857,2024-06-11 05:37:50,13443,/blog,429,Tablet,Edge,Australia,False,False
41858,2024-01-20 10:24:08,12166,/login,64,Mobile,Chrome,USA,False,False
41859,2024-07-19 07:05:36,12855,/checkout,333,Mobile,Edge,Australia,False,False
41860,2024-08-25 13:03:08,12077,/cart,315,Desktop,Chrome,UK,False,False
41861,2024-10-23 04:26:08,10612,/home,7,Mobile,Chrome,Canada,False,False
41862,2024-12-04 16:20:16,11968,/about,179,Tablet,Safari,Germany,True,False
41863,2024-07-09 13:23:51,14950,/login,490,Desktop,Chrome,Australia,False,False
41864,2024-08-31 21:45:04,14906,/home,81,Tablet,Firefox,USA,True,False
41865,2024-10-04 23:20:58,12693,/about,347,Desktop,Chrome,Canada,False,False
41866,2024-03-14 01:03:09,14401,/checkout,214,Mobile,Safari,Canada,False,False
41867,2024-10-04 13:59:10,13117,/cart,270,Tablet,Other,Germany,False,False
41868,2024-09-13 20:14:00,14381,/blog,542,Mobile,Other,Canada,False,False
41869,2024-10-24 02:36:13,10887,/about,283,Desktop,Edge,USA,True,False
41870,2024-06-03 06:54:34,12333,/about,236,Tablet,Firefox,France,True,False
41871,2024-05-12 04:54:24,10768,/cart,137,Mobile,Firefox,Canada,True,False
41872,2024-04-23 11:16:07,11436,/about,363,Desktop,Chrome,France,True,False
41873,2024-12-28 10:51:29,13800,/blog,362,Tablet,Firefox,Germany,True,True
41874,2024-07-08 17:49:15,13806,/contact,288,Tablet,Other,Australia,False,False
41875,2024-06-20 05:47:56,13470,/checkout,208,Desktop,Firefox,UK,True,False
41876,2024-04-07 07:31:18,13216,/login,93,Desktop,Firefox,USA,False,True
41877,2024-06-09 14:14:09,14408,/products,292,Tablet,Chrome,France,False,False
41878,2024-10-17 00:05:07,14686,/cart,481,Desktop,Other,Germany,False,False
41879,2024-01-24 02:17:43,12715,/cart,255,Tablet,Edge,Germany,False,False
41880,2024-02-01 18:47:01,11241,/products,77,Mobile,Safari,USA,False,False
41881,2024-09-15 06:45:18,13923,/contact,318,Tablet,Firefox,UK,False,False
41882,2024-02-02 17:16:42,13614,/checkout,111,Desktop,Chrome,Australia,False,False
41883,2024-09-06 01:41:41,12354,/cart,200,Desktop,Chrome,UK,False,False
41884,2024-01-13 17:58:01,12419,/products,413,Tablet,Other,Australia,False,False
41885,2024-08-05 06:43:29,10333,/register,136,Desktop,Edge,Australia,True,False
41886,2024-04-13 17:38:05,12332,/home,68,Mobile,Firefox,France,False,True
41887,2024-12-06 02:49:49,13085,/login,128,Tablet,Other,UK,False,False
41888,2024-03-14 08:40:54,14051,/blog,101,Mobile,Chrome,Canada,False,False
41889,2024-08-30 17:00:22,13624,/products,329,Mobile,Chrome,Australia,True,False
41890,2024-12-04 02:22:13,12722,/login,584,Tablet,Safari,USA,True,False
41891,2024-10-01 16:31:14,12820,/login,97,Desktop,Chrome,Canada,False,False
41892,2024-12-27 07:05:22,11983,/blog,279,Desktop,Chrome,Canada,False,False
41893,2024-08-14 09:11:46,14046,/register,596,Desktop,Safari,USA,True,False
41894,2024-01-21 18:02:49,11335,/home,381,Tablet,Firefox,UK,False,False
41895,2024-11-24 07:06:11,11798,/home,300,Desktop,Safari,UK,True,False
41896,2024-02-02 20:41:13,11803,/home,582,Mobile,Chrome,USA,False,False
41897,2024-06-13 02:50:34,11759,/about,421,Tablet,Other,UK,False,False
41898,2024-10-24 12:19:16,14884,/cart,87,Mobile,Other,France,False,False
41899,2024-11-12 22:33:06,14131,/about,238,Desktop,Other,UK,False,False
41900,2024-08-31 05:33:15,14640,/about,534,Desktop,Safari,Canada,False,True
41901,2024-09-04 23:22:13,13715,/about,83,Desktop,Chrome,Australia,False,False
41902,2024-04-06 08:59:21,14530,/blog,315,Mobile,Safari,Australia,False,False
41903,2024-05-17 19:28:41,14808,/blog,524,Desktop,Edge,Germany,False,False
41904,2024-07-20 05:51:02,13622,/checkout,572,Mobile,Edge,Australia,True,False
41905,2024-07-12 04:03:16,14550,/login,207,Tablet,Other,USA,False,False
41906,2024-05-16 21:54:03,14369,/register,191,Tablet,Safari,Australia,False,False
41907,2024-02-10 11:39:23,13130,/blog,122,Desktop,Safari,UK,False,False
41908,2024-04-09 10:46:19,13708,/checkout,162,Tablet,Chrome,Australia,False,False
41909,2024-06-02 06:36:27,13870,/about,296,Desktop,Other,France,True,False
41910,2024-01-08 19:14:41,14579,/checkout,153,Desktop,Other,Australia,False,False
41911,2024-01-22 04:47:02,14034,/blog,475,Tablet,Firefox,USA,False,True
41912,2024-02-24 09:42:08,10052,/cart,403,Desktop,Other,France,False,False
41913,2024-05-02 09:09:19,13125,/blog,204,Mobile,Firefox,Germany,True,False
41914,2024-03-19 15:15:49,10829,/checkout,26,Mobile,Chrome,Germany,False,False
41915,2024-01-08 11:46:35,12195,/cart,459,Tablet,Other,Australia,False,False
41916,2024-01-05 21:18:53,14376,/blog,26,Mobile,Safari,Australia,False,False
41917,2024-08-29 09:20:28,14445,/home,542,Desktop,Other,Canada,True,False
41918,2024-10-20 08:48:17,12738,/home,212,Tablet,Chrome,Germany,True,False
41919,2024-05-20 07:43:38,12964,/products,581,Mobile,Safari,USA,False,False
41920,2024-11-22 20:58:30,10381,/cart,485,Desktop,Firefox,Germany,False,False
41921,2024-10-01 19:17:11,13247,/cart,423,Desktop,Safari,USA,False,False
41922,2024-09-03 15:21:12,13834,/register,156,Desktop,Chrome,Australia,False,False
41923,2024-07-19 04:31:48,14834,/products,265,Mobile,Chrome,USA,True,False
41924,2024-09-06 14:08:10,13426,/cart,62,Mobile,Safari,Germany,False,False
41925,2024-04-19 23:50:34,10399,/cart,364,Tablet,Safari,USA,False,False
41926,2024-01-16 09:39:15,11878,/blog,113,Desktop,Chrome,UK,False,False
41927,2024-04-03 16:00:03,10955,/home,58,Desktop,Edge,Germany,False,False
41928,2024-09-08 06:07:09,11226,/home,212,Tablet,Firefox,UK,False,False
41929,2024-10-06 11:37:52,11675,/login,246,Mobile,Other,UK,False,False
41930,2024-04-13 17:43:09,10196,/home,187,Desktop,Edge,Australia,False,False
41931,2024-04-28 22:19:42,13560,/blog,58,Tablet,Edge,France,True,True
41932,2024-08-28 13:24:07,11189,/blog,217,Desktop,Firefox,Canada,False,False
41933,2024-08-12 05:40:21,13605,/blog,412,Tablet,Other,Australia,False,False
41934,2024-10-08 08:20:41,13152,/cart,498,Tablet,Edge,USA,False,False
41935,2024-01-27 11:27:47,13820,/login,458,Desktop,Safari,Canada,True,False
41936,2024-10-08 21:52:31,11322,/register,83,Tablet,Other,USA,True,False
41937,2024-08-09 08:55:22,11226,/about,470,Tablet,Edge,Canada,False,False
41938,2024-05-21 14:42:45,10582,/cart,289,Desktop,Safari,Germany,False,True
41939,2024-10-09 21:46:15,14200,/products,596,Mobile,Edge,UK,False,False
41940,2024-11-06 23:38:01,12719,/contact,570,Tablet,Chrome,USA,True,False
41941,2024-10-03 16:40:59,12703,/contact,62,Mobile,Edge,France,True,False
41942,2024-12-07 08:44:46,14825,/checkout,212,Desktop,Chrome,USA,False,False
41943,2024-04-10 00:21:04,11704,/products,201,Tablet,Chrome,Germany,True,False
41944,2024-01-02 06:03:07,12229,/blog,370,Mobile,Other,USA,False,False
41945,2024-02-14 21:20:10,10340,/register,319,Tablet,Edge,UK,True,False
41946,2024-12-19 11:00:43,11355,/cart,59,Tablet,Edge,UK,False,False
41947,2024-06-24 05:45:40,11416,/contact,416,Tablet,Safari,Germany,True,False
41948,2024-06-28 00:20:34,10942,/register,527,Tablet,Firefox,France,False,False
41949,2024-04-23 19:34:57,13772,/register,204,Tablet,Chrome,Germany,False,False
41950,2024-08-26 05:05:21,13194,/about,281,Desktop,Firefox,Germany,False,False
41951,2024-05-19 05:08:59,11162,/register,238,Desktop,Edge,Australia,False,False
41952,2024-01-08 17:56:10,11162,/home,594,Tablet,Edge,Germany,True,False
41953,2024-03-15 08:51:59,13536,/register,146,Desktop,Safari,Canada,False,False
41954,2024-05-02 17:03:16,10112,/about,397,Tablet,Other,France,False,False
41955,2024-04-16 02:27:53,13553,/products,535,Desktop,Edge,UK,False,False
41956,2024-04-08 19:05:12,11943,/checkout,156,Mobile,Chrome,France,False,False
41957,2024-08-25 06:20:29,14713,/products,562,Mobile,Safari,UK,True,False
41958,2024-09-25 21:26:51,13575,/blog,173,Tablet,Firefox,USA,False,False
41959,2024-02-18 15:33:04,14383,/register,87,Tablet,Safari,Germany,False,False
41960,2024-05-01 22:14:45,10614,/register,217,Mobile,Chrome,Canada,True,False
41961,2024-12-18 11:14:36,10921,/cart,109,Desktop,Edge,USA,True,False
41962,2024-11-26 06:02:24,14497,/register,106,Desktop,Chrome,UK,True,False
41963,2024-03-27 19:27:08,11739,/register,181,Tablet,Safari,France,True,False
41964,2024-10-07 05:21:55,13817,/contact,518,Tablet,Firefox,USA,False,False
41965,2024-01-21 13:34:06,11114,/login,446,Tablet,Firefox,UK,True,False
41966,2024-05-03 01:06:23,13444,/blog,72,Mobile,Other,USA,True,False
41967,2024-11-01 09:53:52,12657,/contact,357,Mobile,Chrome,Australia,False,False
41968,2024-07-20 21:39:41,13392,/blog,252,Mobile,Safari,UK,True,False
41969,2024-10-12 20:15:41,10846,/login,56,Mobile,Edge,France,False,False
41970,2024-11-26 09:24:29,12858,/about,291,Tablet,Safari,Canada,False,False
41971,2024-11-30 05:32:51,10666,/contact,225,Tablet,Firefox,Australia,True,False
41972,2024-09-30 17:02:11,13266,/cart,392,Tablet,Safari,Germany,True,False
41973,2024-02-06 07:38:59,14218,/contact,568,Desktop,Chrome,Canada,False,False
41974,2024-03-14 22:00:46,11023,/products,7,Mobile,Firefox,Germany,False,False
41975,2024-05-06 05:04:16,10501,/login,368,Mobile,Other,UK,True,False
41976,2024-05-23 01:16:55,14730,/about,202,Mobile,Other,Germany,True,False
41977,2024-02-12 22:56:30,10830,/products,356,Desktop,Other,Canada,False,False
41978,2024-12-20 22:38:55,14274,/contact,286,Tablet,Edge,UK,True,False
41979,2024-03-10 21:00:28,10732,/products,444,Mobile,Edge,Germany,False,False
41980,2024-12-04 03:42:22,11864,/products,408,Desktop,Other,UK,True,False
41981,2024-09-12 05:20:19,11294,/home,240,Mobile,Firefox,France,False,True
41982,2024-06-09 20:05:31,13456,/login,368,Tablet,Edge,USA,False,False
41983,2024-11-01 11:13:20,12596,/login,148,Desktop,Edge,UK,False,False
41984,2024-09-14 05:15:37,14617,/home,581,Tablet,Safari,USA,False,False
41985,2024-04-17 02:25:40,14769,/products,111,Mobile,Edge,USA,True,False
41986,2024-01-03 17:37:53,14840,/contact,160,Tablet,Safari,France,False,False
41987,2024-01-10 23:31:16,14810,/products,478,Tablet,Other,UK,True,False
41988,2024-08-05 17:24:08,10687,/home,508,Mobile,Other,Germany,True,False
41989,2024-08-19 21:35:04,11973,/products,483,Mobile,Other,UK,True,False
41990,2024-10-06 10:29:38,13693,/contact,484,Tablet,Other,USA,True,False
41991,2024-03-19 12:05:36,12627,/checkout,42,Mobile,Other,Germany,True,False
41992,2024-08-03 20:56:51,13913,/about,233,Tablet,Edge,UK,False,False
41993,2024-09-12 05:41:49,12287,/checkout,541,Mobile,Chrome,Australia,True,False
41994,2024-06-22 02:52:43,10649,/register,552,Mobile,Safari,USA,True,False
41995,2024-05-16 07:58:13,12673,/checkout,435,Desktop,Safari,Germany,False,False
41996,2024-05-04 23:20:32,10627,/blog,465,Desktop,Firefox,USA,True,False
41997,2024-08-30 03:08:58,12416,/home,41,Tablet,Chrome,France,False,False
41998,2024-11-04 00:24:55,13817,/about,49,Desktop,Edge,France,True,False
41999,2024-07-31 14:47:50,13176,/contact,517,Mobile,Safari,Germany,True,False
42000,2024-08-31 23:38:57,12506,/register,369,Tablet,Chrome,France,False,False
42001,2024-10-29 04:37:09,14006,/about,401,Mobile,Chrome,USA,True,False
42002,2024-06-03 15:39:14,10424,/checkout,300,Desktop,Edge,Canada,False,False
42003,2024-12-29 19:10:54,14490,/cart,375,Desktop,Firefox,Australia,False,False
42004,2024-07-29 13:54:09,11071,/about,133,Mobile,Chrome,France,True,False
42005,2024-11-23 09:57:20,13193,/about,25,Desktop,Edge,France,True,False
42006,2024-01-24 14:42:20,13015,/contact,464,Desktop,Edge,USA,True,False
42007,2024-06-01 11:35:53,13832,/blog,525,Desktop,Chrome,Canada,False,False
42008,2024-09-21 07:36:37,12360,/register,184,Tablet,Edge,UK,False,False
42009,2024-06-06 15:15:36,13495,/blog,179,Tablet,Chrome,USA,True,False
42010,2024-06-13 21:28:45,12299,/home,552,Desktop,Edge,France,True,False
42011,2024-10-26 01:44:52,13900,/home,242,Tablet,Edge,UK,False,False
42012,2024-04-17 03:02:50,12099,/cart,397,Desktop,Firefox,Germany,False,False
42013,2024-03-17 08:33:04,13739,/cart,388,Mobile,Other,USA,False,False
42014,2024-01-12 16:52:20,14338,/cart,430,Tablet,Safari,Germany,True,False
42015,2024-06-13 11:12:39,14172,/cart,583,Mobile,Edge,Canada,False,False
42016,2024-06-23 14:59:48,12345,/contact,356,Desktop,Chrome,Canada,False,False
42017,2024-03-16 09:20:50,14429,/login,320,Desktop,Safari,USA,False,False
42018,2024-07-19 13:53:29,10353,/checkout,142,Tablet,Other,UK,True,False
42019,2024-07-07 12:06:43,13080,/register,506,Desktop,Firefox,USA,True,False
42020,2024-05-01 20:26:39,12310,/blog,127,Mobile,Other,France,True,False
42021,2024-01-16 15:21:35,10035,/contact,367,Tablet,Firefox,UK,True,False
42022,2024-02-27 17:53:01,11805,/home,136,Mobile,Other,USA,True,False
42023,2024-07-04 02:06:43,14681,/cart,489,Desktop,Chrome,France,True,False
42024,2024-11-23 07:03:52,10754,/blog,493,Mobile,Chrome,Australia,True,False
42025,2024-12-14 16:20:27,10080,/register,410,Mobile,Safari,Germany,True,False
42026,2024-07-31 02:43:55,10329,/register,181,Desktop,Other,France,True,False
42027,2024-06-19 15:56:11,13479,/about,419,Tablet,Safari,UK,False,False
42028,2024-09-06 01:53:04,10806,/products,302,Tablet,Safari,USA,False,False
42029,2024-11-19 07:49:59,13326,/blog,576,Mobile,Other,UK,False,False
42030,2024-03-15 21:47:49,12470,/register,422,Tablet,Other,USA,False,False
42031,2024-12-01 05:11:10,14519,/home,591,Tablet,Firefox,Germany,False,False
42032,2024-05-31 04:46:13,12190,/register,149,Desktop,Other,USA,False,False
42033,2024-03-04 12:13:24,14749,/products,489,Mobile,Safari,USA,False,False
42034,2024-10-23 07:57:45,12446,/checkout,152,Desktop,Safari,Australia,False,False
42035,2024-11-22 19:42:38,14094,/blog,68,Mobile,Chrome,Germany,False,False
42036,2024-02-06 22:26:27,13473,/cart,564,Desktop,Firefox,USA,True,False
42037,2024-08-01 12:22:04,10389,/register,359,Desktop,Edge,UK,False,False
42038,2024-04-24 20:39:10,11287,/products,273,Mobile,Edge,UK,True,False
42039,2024-07-17 00:23:21,13693,/home,413,Mobile,Chrome,UK,False,False
42040,2024-01-28 12:40:48,13985,/products,468,Mobile,Safari,USA,False,False
42041,2024-06-23 05:04:56,13294,/blog,78,Mobile,Chrome,Australia,False,False
42042,2024-06-26 22:41:50,13172,/login,229,Desktop,Safari,Germany,True,False
42043,2024-12-16 09:15:43,13735,/register,494,Tablet,Safari,Germany,True,False
42044,2024-11-28 19:29:07,11498,/about,299,Mobile,Firefox,USA,False,False
42045,2024-04-09 20:42:16,13031,/about,147,Tablet,Firefox,USA,True,False
42046,2024-05-09 06:07:52,14986,/about,13,Mobile,Firefox,Germany,False,False
42047,2024-05-03 09:11:00,12036,/login,245,Mobile,Other,Germany,False,False
42048,2024-11-18 22:36:37,13979,/contact,306,Desktop,Chrome,USA,False,False
42049,2024-07-23 21:31:12,12214,/login,237,Tablet,Safari,Australia,True,False
42050,2024-04-22 23:09:49,11242,/contact,106,Tablet,Safari,France,False,False
42051,2024-12-16 08:51:27,13484,/blog,365,Mobile,Safari,Germany,True,False
42052,2024-08-05 07:31:03,11024,/login,132,Desktop,Firefox,UK,False,False
42053,2024-10-13 07:15:04,14224,/checkout,92,Mobile,Chrome,Germany,False,False
42054,2024-12-06 03:54:59,14772,/contact,144,Mobile,Firefox,Germany,True,False
42055,2024-11-02 16:46:11,10651,/blog,369,Desktop,Chrome,UK,False,False
42056,2024-08-16 10:07:19,12630,/blog,328,Tablet,Edge,USA,True,False
42057,2024-02-16 03:46:19,11260,/cart,357,Tablet,Firefox,Australia,False,False
42058,2024-02-01 21:44:34,13759,/products,133,Tablet,Chrome,Germany,True,False
42059,2024-06-11 20:46:47,14761,/about,105,Mobile,Other,Australia,True,False
42060,2024-05-27 03:29:57,10408,/about,247,Mobile,Other,Germany,False,False
42061,2024-02-10 16:54:18,13753,/cart,187,Tablet,Safari,Australia,False,False
42062,2024-07-06 19:52:18,12584,/home,437,Mobile,Firefox,France,True,False
42063,2024-04-03 12:26:06,13608,/blog,472,Mobile,Safari,Australia,True,False
42064,2024-09-09 08:56:28,11944,/blog,516,Tablet,Edge,France,False,False
42065,2024-04-16 23:12:37,10784,/register,53,Mobile,Other,France,True,False
42066,2024-09-29 05:51:54,14426,/checkout,194,Desktop,Chrome,UK,False,False
42067,2024-10-18 13:20:35,13860,/checkout,216,Desktop,Firefox,Australia,False,False
42068,2024-07-10 09:35:31,12378,/cart,328,Desktop,Chrome,Canada,False,True
42069,2024-04-23 04:45:31,14484,/login,371,Desktop,Safari,France,False,False
42070,2024-03-10 04:44:30,14705,/contact,367,Tablet,Chrome,France,True,False
42071,2024-03-13 01:35:17,12456,/checkout,204,Tablet,Edge,USA,False,False
42072,2024-11-09 01:21:58,14480,/checkout,469,Tablet,Safari,Australia,True,False
42073,2024-01-29 15:02:39,12039,/checkout,516,Desktop,Chrome,Canada,True,False
42074,2024-08-13 06:17:56,13232,/about,563,Desktop,Chrome,Germany,False,False
42075,2024-08-21 20:03:27,11997,/products,106,Tablet,Other,France,True,False
42076,2024-01-28 07:10:06,13758,/contact,267,Mobile,Chrome,UK,True,False
42077,2024-04-22 01:30:40,14923,/blog,587,Desktop,Chrome,France,False,False
42078,2024-03-17 09:19:26,13114,/login,264,Mobile,Chrome,Canada,True,False
42079,2024-02-08 02:22:22,10644,/products,284,Desktop,Safari,Germany,False,False
42080,2024-05-19 06:50:30,10857,/login,426,Tablet,Edge,Australia,False,False
42081,2024-12-05 09:42:45,13774,/home,33,Tablet,Chrome,UK,True,False
42082,2024-12-21 05:51:15,11793,/products,443,Mobile,Firefox,Canada,False,False
42083,2024-01-01 09:55:50,12562,/register,426,Mobile,Chrome,Canada,False,True
42084,2024-09-18 18:39:41,12017,/contact,179,Desktop,Firefox,France,True,False
42085,2024-08-09 15:26:12,13816,/blog,400,Tablet,Edge,Canada,False,False
42086,2024-06-19 18:43:52,11162,/blog,405,Desktop,Safari,France,False,False
42087,2024-01-18 21:21:00,10765,/blog,414,Mobile,Other,Australia,False,False
42088,2024-07-05 23:45:54,13810,/blog,305,Tablet,Safari,Australia,True,False
42089,2024-02-11 21:11:10,13186,/home,217,Mobile,Edge,Canada,True,False
42090,2024-09-04 03:41:08,13012,/blog,414,Mobile,Firefox,UK,True,False
42091,2024-10-16 02:51:42,10860,/register,25,Mobile,Other,Canada,False,False
42092,2024-01-18 09:44:59,12976,/contact,430,Tablet,Firefox,Germany,False,False
42093,2024-02-29 17:16:54,10413,/home,377,Desktop,Chrome,UK,False,False
42094,2024-09-05 00:13:21,14940,/products,89,Mobile,Chrome,Australia,False,False
42095,2024-01-16 08:01:03,13635,/checkout,82,Desktop,Edge,Canada,True,False
42096,2024-10-23 19:20:25,11132,/login,295,Desktop,Other,France,True,False
42097,2024-03-01 16:01:43,10648,/home,401,Desktop,Chrome,Canada,False,False
42098,2024-09-06 23:47:10,10199,/blog,372,Desktop,Edge,Australia,False,False
42099,2024-10-29 19:23:34,13458,/register,112,Desktop,Edge,UK,False,False
42100,2024-03-25 06:43:18,10431,/register,516,Mobile,Safari,Germany,False,False
42101,2024-04-20 12:05:12,10851,/contact,180,Mobile,Safari,France,False,False
42102,2024-08-23 19:49:28,11332,/home,186,Desktop,Firefox,Canada,False,False
42103,2024-03-10 07:28:35,13137,/contact,69,Mobile,Other,Germany,False,False
42104,2024-05-21 10:26:41,11775,/about,76,Tablet,Other,France,True,False
42105,2024-01-16 18:44:26,12309,/home,561,Tablet,Chrome,UK,False,False
42106,2024-08-25 13:59:10,10682,/contact,39,Tablet,Chrome,Germany,False,False
42107,2024-09-26 07:02:01,14833,/login,234,Tablet,Safari,France,True,False
42108,2024-06-05 09:30:29,12783,/checkout,37,Tablet,Safari,Canada,False,False
42109,2024-02-02 02:26:57,12258,/contact,410,Desktop,Safari,Australia,False,False
42110,2024-08-01 03:31:54,12684,/cart,11,Desktop,Firefox,Germany,True,False
42111,2024-03-29 11:46:27,11373,/contact,194,Mobile,Other,France,False,False
42112,2024-11-18 09:35:13,13168,/checkout,175,Tablet,Safari,Canada,False,False
42113,2024-01-07 22:18:50,11724,/register,227,Desktop,Chrome,France,False,False
42114,2024-03-30 15:07:25,14777,/about,254,Desktop,Firefox,USA,False,True
42115,2024-11-25 22:43:44,11216,/checkout,101,Desktop,Chrome,Germany,False,False
42116,2024-07-17 00:19:05,13327,/blog,442,Mobile,Firefox,Canada,True,False
42117,2024-06-09 22:00:13,14375,/blog,83,Desktop,Safari,Germany,True,False
42118,2024-03-08 11:46:48,14898,/login,495,Desktop,Firefox,Australia,True,False
42119,2024-08-01 01:50:04,11048,/register,120,Desktop,Other,UK,False,False
42120,2024-08-13 20:21:50,10270,/login,79,Mobile,Firefox,France,False,False
42121,2024-08-05 12:31:54,14122,/about,283,Tablet,Firefox,Australia,True,False
42122,2024-02-16 04:08:18,10398,/about,429,Tablet,Firefox,Germany,False,False
42123,2024-11-26 10:52:53,11531,/login,331,Mobile,Firefox,Canada,True,False
42124,2024-11-25 11:56:04,13945,/login,259,Tablet,Safari,France,False,False
42125,2024-08-05 23:40:35,10726,/checkout,51,Desktop,Chrome,USA,False,False
42126,2024-08-26 15:04:53,10192,/products,61,Tablet,Chrome,Germany,True,False
42127,2024-10-07 20:24:37,13984,/register,480,Desktop,Edge,Australia,True,True
42128,2024-08-24 20:16:53,12874,/contact,198,Desktop,Safari,Germany,True,False
42129,2024-08-22 16:35:29,13338,/cart,449,Tablet,Other,France,False,False
42130,2024-10-19 12:34:39,12396,/about,412,Desktop,Other,Canada,False,False
42131,2024-03-30 20:32:54,11209,/cart,307,Tablet,Chrome,France,True,True
42132,2024-03-02 21:43:46,10694,/checkout,447,Tablet,Firefox,Australia,True,False
42133,2024-07-30 09:50:16,13697,/contact,551,Desktop,Other,USA,False,False
42134,2024-12-21 08:02:30,12412,/cart,128,Mobile,Firefox,Germany,True,False
42135,2024-04-09 16:34:19,11612,/register,69,Desktop,Safari,Germany,False,False
42136,2024-11-27 08:26:45,14187,/login,155,Desktop,Chrome,Canada,True,False
42137,2024-01-17 14:07:59,13649,/home,84,Mobile,Edge,Germany,True,False
42138,2024-11-14 17:02:13,13840,/register,420,Mobile,Chrome,Germany,False,False
42139,2024-01-22 08:11:17,13564,/products,167,Mobile,Other,France,True,False
42140,2024-11-13 18:45:04,12895,/home,512,Mobile,Firefox,France,False,False
42141,2024-06-28 19:48:58,10798,/about,429,Desktop,Firefox,France,True,False
42142,2024-07-18 00:07:45,13450,/login,268,Desktop,Edge,UK,True,False
42143,2024-11-23 22:23:19,12065,/products,144,Mobile,Safari,USA,True,False
42144,2024-02-23 21:10:45,12221,/about,360,Mobile,Other,USA,False,False
42145,2024-06-09 23:21:50,11561,/register,387,Tablet,Firefox,France,True,False
42146,2024-11-28 10:25:07,11704,/home,98,Mobile,Edge,Germany,False,False
42147,2024-09-15 05:09:56,13439,/checkout,232,Mobile,Edge,Canada,False,False
42148,2024-09-04 14:41:03,13357,/cart,296,Tablet,Other,Canada,False,False
42149,2024-08-23 13:07:44,11197,/cart,436,Tablet,Safari,Canada,True,True
42150,2024-03-21 18:49:09,13259,/products,503,Tablet,Other,USA,True,False
42151,2024-01-29 23:47:50,12733,/login,394,Mobile,Edge,USA,False,True
42152,2024-09-20 21:44:35,13288,/about,379,Mobile,Other,UK,False,False
42153,2024-03-25 03:57:11,11497,/contact,434,Desktop,Edge,Canada,True,False
42154,2024-03-07 04:22:55,12633,/cart,80,Desktop,Safari,Germany,True,False
42155,2024-11-04 23:54:40,11536,/contact,59,Mobile,Safari,UK,True,False
