order_id,customer_id,order_date,product_id,quantity,total_price,status,shipping_cost,payment_method
27419,11863,2023-06-01,34,4,309.89,Completed,39.23,Debit Card
27420,10869,2023-01-17,283,4,1560.08,Processing,8.55,Credit Card
27421,10537,2023-03-21,406,5,1998.15,Processing,14.36,Bank Transfer
27422,11567,2023-12-22,18,6,327.02,Shipped,14.78,Debit Card
27423,11069,2023-10-17,430,8,1540.41,Shipped,28.89,Credit Card
27424,10667,2023-05-06,428,1,311.2,Cancelled,18.26,Debit Card
27425,10243,2023-08-26,402,8,1901.51,Processing,21.94,Credit Card
27426,11926,2023-08-04,293,2,833.75,Completed,26.09,Credit Card
27427,10546,2023-05-09,391,7,1960.24,Shipped,2.81,PayPal
27428,10449,2023-06-14,68,4,154.48,Processing,33.27,PayPal
27429,10277,2023-03-06,237,8,1586.14,Cancelled,32.46,PayPal
27430,10753,2023-08-01,80,6,957.29,Processing,48.24,Debit Card
27431,10405,2023-11-24,86,5,593.2,Processing,6.67,Credit Card
27432,11913,2023-06-13,60,5,1500.82,Shipped,1.55,PayPal
27433,10770,2023-10-12,48,4,1277.95,Returned,6.66,PayPal
27434,11069,2023-08-20,179,3,1807.71,Processing,21.12,Debit Card
27435,11969,2023-03-08,356,3,512.64,Cancelled,10.7,Credit Card
27436,10748,2023-09-26,84,3,1880.7,Returned,10.82,Credit Card
27437,11543,2023-01-08,95,7,1290.9,Cancelled,43.47,Credit Card
27438,10771,2023-03-28,308,8,911.86,Shipped,16.19,PayPal
27439,11294,2023-05-02,252,8,125.2,Processing,20.84,PayPal
27440,11579,2023-10-09,481,2,1535.05,Completed,34.21,PayPal
27441,10237,2023-07-17,333,3,1719.64,Cancelled,17.0,PayPal
27442,11190,2023-06-13,180,2,1622.98,Returned,27.72,PayPal
27443,11399,2023-08-03,84,6,1476.62,Shipped,26.14,Credit Card
27444,11611,2023-04-02,310,3,1939.43,Shipped,13.08,PayPal
27445,11692,2023-07-31,425,6,1701.22,Completed,35.85,PayPal
27446,10200,2023-01-23,426,4,1857.2,Shipped,41.71,Debit Card
27447,10745,2023-01-07,486,6,1466.35,Shipped,39.17,Credit Card
27448,10231,2023-10-11,150,3,1644.01,Cancelled,19.76,Debit Card
27449,11469,2023-01-05,39,5,592.53,Completed,46.65,PayPal
27450,10723,2023-07-06,279,8,1344.42,Completed,44.95,Bank Transfer
27451,11441,2023-10-24,304,3,426.97,Shipped,13.34,PayPal
27452,11177,2023-10-06,113,9,157.16,Completed,6.2,Debit Card
27453,11391,2023-01-14,376,9,1166.93,Returned,44.69,Credit Card
27454,10724,2023-12-09,417,7,1570.16,Completed,37.24,PayPal
27455,10086,2023-03-03,127,8,183.86,Completed,15.55,PayPal
27456,11553,2023-09-27,41,9,378.94,Shipped,15.24,Credit Card
27457,10702,2023-10-10,158,1,204.08,Completed,16.11,Debit Card
27458,10819,2023-09-19,206,7,1275.67,Processing,43.07,Credit Card
27459,10053,2023-01-07,47,3,177.41,Returned,12.01,Bank Transfer
27460,11751,2023-01-04,484,6,204.73,Returned,32.55,Credit Card
27461,11065,2023-12-24,185,9,543.05,Completed,41.72,Credit Card
27462,11372,2023-05-07,72,8,555.07,Completed,19.37,Credit Card
27463,11253,2023-01-01,57,2,1123.86,Returned,3.07,Debit Card
27464,10741,2023-01-01,239,4,83.73,Processing,37.94,PayPal
27465,10693,2023-06-20,62,5,1238.38,Cancelled,0.99,PayPal
27466,10435,2023-04-10,342,6,835.18,Processing,41.54,Credit Card
27467,11164,2023-08-22,57,7,373.89,Processing,18.04,Credit Card
27468,11311,2023-10-03,452,4,1313.63,Processing,40.07,Debit Card
27469,11874,2023-03-20,243,4,672.75,Cancelled,27.27,Bank Transfer
27470,11872,2023-10-07,483,5,1658.43,Cancelled,17.96,Debit Card
27471,11345,2023-07-23,328,9,1979.08,Shipped,44.97,PayPal
27472,10593,2023-09-26,482,9,1562.48,Processing,38.35,Credit Card
27473,10441,2023-09-03,124,1,1491.12,Shipped,4.04,Debit Card
27474,10166,2023-11-19,470,5,723.2,Shipped,46.53,PayPal
27475,11946,2023-03-24,153,5,1078.52,Returned,23.35,Debit Card
27476,11869,2023-12-02,255,7,124.31,Shipped,7.45,Credit Card
27477,10565,2023-11-18,217,8,1460.12,Shipped,38.56,Debit Card
27478,11486,2023-03-21,424,3,1356.58,Returned,25.88,Credit Card
27479,11479,2023-01-27,232,1,553.32,Completed,33.64,Bank Transfer
27480,10072,2023-04-08,17,2,1077.59,Shipped,34.7,Credit Card
27481,10724,2023-01-06,80,6,1365.04,Shipped,9.86,Bank Transfer
27482,11706,2023-08-21,496,6,748.43,Completed,48.54,Bank Transfer
27483,10947,2023-02-06,176,5,1456.7,Returned,5.28,PayPal
27484,10269,2023-02-01,39,5,1597.49,Shipped,30.29,Credit Card
27485,10218,2023-10-05,143,9,462.6,Cancelled,7.32,Credit Card
27486,11671,2023-02-02,17,7,616.48,Cancelled,43.86,Credit Card
27487,10546,2023-08-06,249,6,815.09,Returned,8.66,Credit Card
27488,11681,2023-10-20,35,7,486.64,Processing,22.05,Debit Card
27489,11206,2023-03-29,289,3,1555.7,Returned,4.34,Debit Card
27490,11101,2023-03-27,488,7,1152.25,Returned,22.4,PayPal
27491,10307,2023-04-15,487,3,772.6,Shipped,0.2,Credit Card
27492,11788,2023-12-29,146,8,51.8,Processing,22.17,Bank Transfer
27493,11351,2023-10-30,414,9,665.22,Returned,34.39,Bank Transfer
27494,11968,2023-08-28,215,3,1676.27,Returned,9.14,Credit Card
27495,11927,2023-07-13,165,7,1492.15,Completed,27.65,Credit Card
27496,10420,2023-11-28,111,8,153.41,Returned,23.72,Debit Card
27497,11259,2023-07-20,135,3,1606.86,Processing,16.75,Credit Card
27498,11857,2023-03-27,74,6,374.53,Cancelled,33.54,Credit Card
27499,10848,2023-02-27,464,7,1974.37,Returned,49.76,Debit Card
27500,11612,2023-07-07,156,4,1739.72,Returned,46.89,PayPal
27501,10885,2023-05-18,215,6,1828.26,Cancelled,48.51,Credit Card
27502,10461,2023-02-05,354,7,1543.51,Shipped,1.01,Bank Transfer
27503,11960,2023-06-28,274,7,1427.34,Shipped,12.82,Debit Card
27504,10584,2023-12-23,431,1,503.99,Returned,46.14,Debit Card
27505,11562,2023-02-04,279,2,1181.07,Cancelled,2.41,Bank Transfer
27506,10915,2023-10-24,499,1,1398.92,Processing,18.24,PayPal
27507,10037,2023-10-15,148,9,590.41,Returned,32.61,Credit Card
27508,11789,2023-01-31,31,7,808.65,Processing,49.15,Credit Card
27509,11931,2023-08-17,14,7,1895.16,Processing,13.79,PayPal
27510,10425,2023-01-02,23,3,827.76,Cancelled,38.21,PayPal
27511,11621,2023-12-14,2,5,644.45,Shipped,33.02,Bank Transfer
27512,11892,2023-03-06,413,2,232.28,Cancelled,30.67,PayPal
27513,10433,2023-08-21,178,5,695.86,Completed,37.15,Bank Transfer
27514,11382,2023-03-10,329,8,1232.04,Shipped,12.7,Debit Card
27515,11054,2023-11-14,59,3,312.51,Cancelled,16.93,PayPal
27516,10204,2023-12-06,289,4,1218.47,Completed,28.02,PayPal
27517,10704,2023-03-27,176,8,1487.57,Shipped,21.95,Bank Transfer
27518,10741,2023-12-22,172,2,1541.12,Processing,36.1,PayPal
27519,11204,2023-11-01,396,1,1969.92,Processing,40.03,Debit Card
27520,11780,2023-06-07,83,3,880.43,Cancelled,26.4,PayPal
27521,10039,2023-03-21,426,2,84.22,Returned,19.7,Credit Card
27522,10840,2023-12-06,468,2,1712.29,Returned,45.59,Debit Card
27523,11446,2023-10-14,485,4,185.36,Processing,37.49,Bank Transfer
27524,10905,2023-07-29,223,6,1726.08,Processing,33.66,Debit Card
27525,11180,2023-04-21,35,5,1965.75,Returned,2.86,Bank Transfer
27526,10167,2023-06-20,297,4,1815.51,Returned,26.39,Bank Transfer
27527,11693,2023-10-03,469,8,1928.74,Returned,6.08,Credit Card
27528,10641,2023-05-02,439,5,66.21,Completed,33.03,Bank Transfer
27529,11105,2023-06-06,495,2,42.51,Returned,14.98,Bank Transfer
27530,11691,2023-10-26,110,4,436.39,Completed,36.93,Credit Card
27531,10686,2023-03-27,235,7,1601.45,Cancelled,38.91,PayPal
27532,11823,2023-12-27,397,4,197.04,Cancelled,15.02,Bank Transfer
27533,10599,2023-07-19,39,6,1498.11,Completed,48.81,Debit Card
27534,10101,2023-04-13,219,2,44.87,Returned,25.83,Debit Card
27535,10759,2023-10-14,217,9,1467.58,Processing,10.89,Credit Card
27536,10717,2023-10-26,194,4,515.14,Cancelled,38.76,Credit Card
27537,10088,2023-11-23,163,1,892.07,Returned,38.04,PayPal
27538,10344,2023-10-04,116,3,1953.48,Shipped,20.69,Credit Card
27539,10799,2023-09-07,328,7,1112.44,Completed,32.93,Debit Card
27540,11946,2023-11-27,161,9,167.75,Cancelled,1.09,Bank Transfer
27541,11333,2023-12-02,89,6,1748.8,Shipped,14.56,PayPal
27542,10607,2023-05-18,469,4,660.86,Cancelled,44.07,Debit Card
27543,11463,2023-11-12,420,2,1179.0,Processing,11.61,PayPal
27544,10158,2023-06-15,141,9,1429.31,Cancelled,45.28,PayPal
27545,11137,2023-06-29,312,8,1559.48,Processing,28.99,PayPal
27546,10535,2023-11-08,174,7,876.34,Returned,45.15,Debit Card
27547,10162,2023-02-15,201,2,1550.71,Returned,6.54,Bank Transfer
27548,10285,2023-01-28,355,2,251.45,Returned,23.2,Credit Card
27549,10864,2023-11-09,302,8,1060.82,Returned,14.82,Bank Transfer
27550,10054,2023-03-14,356,9,63.33,Returned,44.35,PayPal
27551,10575,2023-04-28,113,9,824.42,Cancelled,17.08,Credit Card
27552,10032,2023-05-03,367,8,742.24,Shipped,29.42,Bank Transfer
27553,10557,2023-07-04,428,1,1956.7,Processing,41.38,Bank Transfer
27554,10730,2023-07-05,174,5,807.74,Processing,11.45,Bank Transfer
27555,10992,2023-09-26,499,7,1816.04,Processing,2.29,Bank Transfer
27556,10800,2023-09-16,74,6,881.89,Cancelled,24.71,Credit Card
27557,10195,2023-06-28,325,1,1076.11,Shipped,34.18,PayPal
27558,11788,2023-08-22,287,6,714.42,Completed,35.96,Credit Card
27559,10447,2023-03-18,125,4,1287.23,Shipped,20.86,PayPal
27560,11821,2023-09-21,24,3,1483.46,Returned,3.93,PayPal
27561,11771,2023-11-29,32,4,1586.3,Processing,20.16,Debit Card
27562,11614,2023-04-24,254,8,1394.0,Shipped,6.1,Debit Card
27563,10924,2023-05-15,497,6,673.3,Completed,3.61,Credit Card
27564,11981,2023-07-24,113,9,674.58,Returned,15.17,Debit Card
27565,10091,2023-12-02,195,5,708.86,Shipped,38.86,Credit Card
27566,10607,2023-04-21,16,9,94.91,Cancelled,38.42,PayPal
27567,11251,2023-11-28,441,4,1887.24,Processing,30.4,Bank Transfer
27568,10285,2023-09-22,489,4,407.54,Returned,41.31,Credit Card
27569,10873,2023-11-08,497,6,335.23,Shipped,25.04,Bank Transfer
27570,11258,2023-02-19,212,7,1113.66,Returned,12.17,Bank Transfer
27571,10101,2023-08-11,108,2,113.88,Completed,28.5,Debit Card
27572,11787,2023-02-11,24,4,1678.93,Returned,46.16,Debit Card
27573,10139,2023-12-06,290,8,1754.88,Returned,1.81,Credit Card
27574,10834,2023-11-04,384,9,807.66,Completed,48.24,Credit Card
27575,11678,2023-01-14,308,5,1943.41,Completed,37.22,Debit Card
27576,11775,2023-06-29,304,6,662.03,Shipped,34.31,Bank Transfer
27577,10265,2023-06-14,343,7,535.27,Shipped,30.69,PayPal
27578,11365,2023-10-12,119,7,1979.58,Completed,12.89,PayPal
27579,10572,2023-09-07,181,3,515.6,Shipped,44.29,Debit Card
27580,10534,2023-07-07,439,2,899.62,Completed,48.57,Debit Card
27581,10522,2023-04-17,38,8,1231.5,Processing,46.21,Credit Card
27582,10015,2023-01-10,386,9,658.61,Completed,5.44,Credit Card
27583,10560,2023-12-24,233,8,780.75,Shipped,36.83,Bank Transfer
27584,10877,2023-11-22,69,8,1447.1,Returned,27.83,Credit Card
27585,10335,2023-03-18,82,2,1451.59,Processing,39.42,Debit Card
27586,10909,2023-10-28,118,4,1611.16,Completed,17.61,Debit Card
27587,11413,2023-07-29,309,6,1195.53,Shipped,47.85,PayPal
27588,10169,2023-02-14,50,8,482.38,Cancelled,15.63,Bank Transfer
27589,10912,2023-05-20,157,2,679.56,Returned,36.9,Credit Card
27590,10118,2023-10-27,74,8,1803.4,Processing,25.19,Debit Card
27591,11065,2023-11-04,490,1,1472.78,Completed,30.84,Bank Transfer
27592,11012,2023-12-09,183,6,194.3,Processing,5.78,Credit Card
27593,10009,2023-01-30,106,8,1512.16,Processing,30.54,Debit Card
27594,10429,2023-12-13,189,8,674.7,Completed,28.18,Bank Transfer
27595,11491,2023-11-09,306,7,65.99,Cancelled,35.95,Debit Card
27596,10048,2023-06-02,272,7,977.79,Processing,14.39,Bank Transfer
27597,11800,2023-02-03,87,9,1769.12,Shipped,41.61,Credit Card
27598,10206,2023-08-08,350,2,899.81,Shipped,47.26,Bank Transfer
27599,11702,2023-08-28,326,1,1977.82,Cancelled,44.1,PayPal
27600,10513,2023-10-17,172,2,372.59,Completed,19.57,Credit Card
27601,11603,2023-06-17,252,3,714.78,Completed,38.11,PayPal
27602,11843,2023-11-18,356,9,52.91,Returned,18.25,Bank Transfer
27603,11233,2023-12-04,468,7,119.7,Cancelled,43.16,Credit Card
27604,11162,2023-03-22,144,5,721.55,Cancelled,18.77,Debit Card
27605,10036,2023-11-30,284,5,1066.21,Cancelled,9.3,PayPal
27606,10217,2023-01-22,185,6,489.45,Processing,24.45,PayPal
27607,11479,2023-04-06,154,2,349.59,Completed,6.75,Debit Card
27608,11535,2023-08-26,342,1,852.93,Returned,29.35,Debit Card
27609,11301,2023-11-02,118,1,357.94,Completed,28.83,PayPal
27610,10179,2023-09-18,267,3,1269.18,Completed,24.54,PayPal
27611,11540,2023-11-11,385,1,1911.47,Shipped,30.19,Debit Card
27612,10129,2023-12-16,325,9,1616.96,Shipped,48.77,PayPal
27613,11668,2023-12-20,255,5,446.12,Shipped,19.16,Credit Card
27614,10610,2023-02-19,241,9,1903.25,Cancelled,21.14,PayPal
27615,11695,2023-05-21,171,5,1507.23,Completed,13.7,Bank Transfer
27616,11771,2023-06-18,430,1,326.84,Cancelled,9.22,Bank Transfer
27617,10658,2023-05-15,105,7,1167.27,Shipped,14.46,PayPal
27618,10358,2023-10-05,490,7,1933.63,Processing,10.63,PayPal
27619,10626,2023-02-11,36,4,211.58,Cancelled,21.62,Credit Card
27620,11027,2023-02-06,66,3,556.59,Returned,11.67,Credit Card
27621,11622,2023-10-15,185,1,760.7,Processing,25.87,PayPal
27622,11581,2023-11-12,390,7,248.88,Shipped,14.32,Credit Card
27623,11106,2023-03-03,190,5,612.51,Shipped,21.23,Debit Card
27624,11177,2023-08-31,155,1,1390.8,Cancelled,6.46,PayPal
27625,10505,2023-11-17,381,1,964.93,Cancelled,8.2,Credit Card
27626,11532,2023-03-24,410,3,853.73,Processing,30.71,Debit Card
27627,10817,2023-09-20,227,3,875.24,Returned,28.27,Bank Transfer
27628,10793,2023-05-24,141,2,1524.11,Processing,8.56,Debit Card
27629,10838,2023-06-22,76,8,1982.74,Cancelled,14.74,Debit Card
27630,11823,2023-09-22,146,8,1185.52,Processing,11.07,Credit Card
27631,10622,2023-06-04,38,6,1508.07,Shipped,39.87,PayPal
27632,10628,2023-10-02,490,5,757.67,Completed,18.24,Debit Card
27633,10096,2023-09-05,262,6,1724.07,Completed,20.3,Debit Card
27634,11963,2023-05-19,126,1,852.25,Shipped,33.24,Credit Card
27635,11305,2023-10-28,92,2,1871.54,Shipped,16.28,Debit Card
27636,11724,2023-05-12,284,7,1492.14,Shipped,18.89,Debit Card
27637,11623,2023-01-22,345,1,1420.74,Shipped,39.9,Bank Transfer
27638,10818,2023-01-23,261,8,594.47,Returned,39.73,Debit Card
27639,11978,2023-10-23,443,3,1596.35,Processing,30.23,Debit Card
27640,10598,2023-03-31,463,4,228.46,Processing,27.95,Credit Card
27641,10933,2023-08-04,367,7,1085.29,Shipped,9.05,Bank Transfer
27642,11561,2023-04-05,108,7,1476.05,Cancelled,23.66,Debit Card
27643,11915,2023-10-10,457,2,1769.51,Cancelled,13.72,PayPal
27644,10428,2023-09-22,45,5,1147.91,Cancelled,36.49,Debit Card
27645,11566,2023-07-23,368,8,531.48,Shipped,31.4,Credit Card
27646,11149,2023-06-27,437,9,1700.75,Completed,18.88,Debit Card
27647,11733,2023-10-04,2,5,1540.6,Processing,26.75,Debit Card
27648,11324,2023-01-12,433,2,324.06,Returned,21.05,Debit Card
27649,10542,2023-09-10,201,4,1747.33,Processing,7.32,PayPal
27650,10366,2023-12-03,90,5,1920.56,Returned,39.04,Credit Card
27651,11852,2023-04-05,215,6,1084.71,Shipped,44.91,Debit Card
27652,11967,2023-01-11,115,6,95.96,Completed,46.52,Debit Card
27653,11767,2023-01-29,319,1,1832.92,Returned,39.46,Debit Card
27654,11068,2023-10-13,92,6,263.08,Cancelled,41.08,Debit Card
27655,11516,2023-11-23,326,1,1273.58,Processing,2.79,Debit Card
27656,11339,2023-12-05,186,5,813.8,Processing,39.09,Credit Card
27657,11212,2023-01-12,260,7,1984.23,Returned,15.17,PayPal
27658,10051,2023-07-02,158,8,1835.99,Returned,6.89,PayPal
27659,10563,2023-08-22,57,5,1573.32,Cancelled,26.09,Credit Card
27660,11355,2023-01-11,47,2,414.57,Returned,28.52,Credit Card
27661,10498,2023-02-11,402,3,1404.4,Shipped,24.24,Bank Transfer
27662,10976,2023-10-19,222,7,1152.85,Shipped,32.64,Debit Card
27663,11341,2023-09-12,475,4,287.99,Processing,35.71,Debit Card
27664,11433,2023-05-27,108,1,1593.47,Shipped,6.86,Debit Card
27665,10322,2023-04-18,351,3,191.18,Completed,30.85,PayPal
27666,11614,2023-12-03,300,2,973.59,Shipped,2.72,PayPal
27667,11584,2023-12-07,180,9,864.6,Completed,22.44,PayPal
27668,11253,2023-06-14,177,1,1616.27,Shipped,5.0,PayPal
27669,11367,2023-08-17,487,9,866.58,Processing,22.48,Debit Card
27670,11394,2023-06-14,414,5,1394.74,Processing,8.77,Bank Transfer
27671,10555,2023-12-18,180,6,966.96,Returned,36.72,Debit Card
27672,11315,2023-03-17,37,6,1172.4,Returned,44.98,PayPal
27673,11460,2023-12-03,63,6,497.26,Returned,8.48,Bank Transfer
27674,11270,2023-11-12,268,9,420.86,Returned,36.83,Bank Transfer
27675,11963,2023-03-07,273,9,1425.63,Shipped,7.31,PayPal
27676,10218,2023-06-19,290,7,262.21,Returned,21.69,Credit Card
27677,10533,2023-06-26,412,3,368.45,Shipped,31.28,Debit Card
27678,10641,2023-12-24,388,7,1883.07,Shipped,26.89,Debit Card
27679,10518,2023-07-11,354,5,521.59,Completed,2.86,Debit Card
27680,11807,2023-11-22,302,9,660.13,Cancelled,18.13,Credit Card
27681,11495,2023-08-04,270,8,1273.72,Returned,23.51,Debit Card
27682,11373,2023-09-14,269,6,891.9,Completed,19.57,Bank Transfer
27683,10043,2023-01-13,497,5,1126.82,Processing,33.27,Bank Transfer
27684,11775,2023-12-26,442,2,306.29,Completed,44.41,Debit Card
27685,11901,2023-12-19,305,3,1351.37,Shipped,33.38,Credit Card
27686,10064,2023-10-08,246,3,330.04,Processing,29.5,Bank Transfer
27687,10245,2023-05-18,178,4,1500.5,Cancelled,7.45,PayPal
27688,10986,2023-08-06,67,3,1056.76,Completed,17.44,PayPal
27689,11608,2023-11-04,277,7,1636.06,Cancelled,27.41,Credit Card
27690,11094,2023-01-07,208,6,361.91,Cancelled,46.7,Credit Card
27691,11732,2023-01-01,307,8,767.53,Completed,15.24,Debit Card
27692,11724,2023-02-23,38,2,1696.73,Cancelled,16.9,PayPal
27693,10157,2023-06-23,119,2,1601.45,Cancelled,29.48,Debit Card
27694,10937,2023-12-22,26,1,1932.19,Returned,44.99,Credit Card
27695,11498,2023-12-01,6,5,459.48,Shipped,27.16,PayPal
27696,11865,2023-10-15,274,7,1087.28,Processing,8.72,Credit Card
27697,11048,2023-02-26,233,9,55.41,Processing,3.77,Credit Card
27698,11873,2023-03-07,114,5,1931.16,Processing,44.45,Debit Card
27699,11606,2023-04-19,134,1,366.75,Processing,33.5,Bank Transfer
27700,10824,2023-07-14,425,3,1811.32,Cancelled,11.03,PayPal
27701,11246,2023-03-20,313,8,1363.1,Processing,36.23,PayPal
27702,10159,2023-05-20,178,3,1874.96,Returned,35.98,Credit Card
27703,10817,2023-12-27,25,7,511.49,Cancelled,38.61,Credit Card
27704,11004,2023-04-06,48,3,703.43,Completed,44.61,Bank Transfer
27705,10074,2023-05-31,280,2,345.52,Completed,7.6,Bank Transfer
27706,10137,2023-11-14,414,6,856.42,Shipped,47.84,Debit Card
27707,11941,2023-11-27,343,2,1896.05,Completed,49.93,Debit Card
27708,10478,2023-12-16,301,5,1150.9,Processing,0.72,Bank Transfer
27709,10552,2023-05-27,299,5,843.93,Cancelled,4.57,PayPal
27710,11326,2023-09-05,72,5,663.24,Returned,21.7,Bank Transfer
27711,11933,2023-12-14,440,6,1177.83,Cancelled,1.72,PayPal
27712,10386,2023-01-20,497,3,1451.97,Shipped,36.74,Credit Card
27713,10471,2023-01-03,201,5,825.44,Completed,32.54,Credit Card
27714,11357,2023-03-11,326,8,477.18,Completed,38.79,Debit Card
27715,10308,2023-06-26,33,4,1178.31,Shipped,49.92,PayPal
27716,11551,2023-03-01,97,5,743.81,Processing,46.67,PayPal
27717,10886,2023-10-20,45,1,1988.76,Shipped,14.99,Debit Card
27718,10700,2023-12-21,263,1,893.27,Cancelled,19.82,Credit Card
27719,11563,2023-01-21,362,8,880.29,Processing,38.8,Credit Card
27720,11186,2023-07-21,402,2,1682.14,Processing,19.41,Debit Card
27721,10999,2023-11-30,70,7,517.02,Returned,34.93,Bank Transfer
27722,11921,2023-08-18,301,7,150.65,Cancelled,45.93,Debit Card
27723,11852,2023-03-13,293,9,1710.56,Shipped,20.29,Credit Card
27724,10951,2023-06-07,405,1,1186.3,Returned,28.03,Bank Transfer
27725,11078,2023-12-22,218,2,535.11,Processing,42.07,Debit Card
27726,10785,2023-05-18,207,1,698.66,Cancelled,23.88,Debit Card
27727,11478,2023-08-06,172,1,862.79,Returned,14.46,Bank Transfer
27728,10304,2023-01-26,246,4,1367.17,Processing,12.91,Debit Card
27729,10101,2023-11-15,414,8,947.0,Processing,3.59,Credit Card
27730,11577,2023-07-04,395,8,803.72,Returned,16.52,Debit Card
27731,10774,2023-08-31,256,9,1565.32,Shipped,34.29,Bank Transfer
27732,11411,2023-12-19,264,2,162.26,Completed,2.94,Bank Transfer
27733,11706,2023-09-06,389,7,1312.02,Completed,13.71,PayPal
27734,11231,2023-03-23,264,4,908.87,Returned,5.58,Debit Card
27735,11338,2023-05-28,5,3,683.01,Completed,20.22,PayPal
27736,11072,2023-09-30,10,4,1856.6,Shipped,4.67,PayPal
27737,10571,2023-09-03,271,4,1560.3,Processing,37.3,Bank Transfer
27738,11541,2023-09-06,230,3,454.13,Returned,46.4,PayPal
27739,10147,2023-05-28,312,9,1311.63,Processing,9.62,Debit Card
27740,11822,2023-08-23,370,8,1648.13,Returned,12.53,Bank Transfer
27741,11234,2023-07-17,55,2,1978.89,Cancelled,8.01,Bank Transfer
27742,11395,2023-05-05,387,3,1402.88,Shipped,9.37,Debit Card
27743,11685,2023-01-28,41,7,1387.57,Cancelled,15.58,Credit Card
27744,10596,2023-12-18,138,5,1234.32,Shipped,14.06,Bank Transfer
27745,10977,2023-09-30,391,1,99.21,Shipped,19.26,Credit Card
27746,11695,2023-04-19,447,1,1178.41,Cancelled,26.25,Bank Transfer
27747,11070,2023-06-20,115,8,1613.99,Processing,36.38,Debit Card
27748,11697,2023-08-14,63,6,802.93,Completed,44.22,Bank Transfer
27749,10498,2023-03-09,344,4,1182.22,Shipped,22.97,Bank Transfer
27750,10154,2023-12-09,410,3,1854.45,Cancelled,45.45,Debit Card
27751,10229,2023-10-02,34,9,360.63,Completed,33.99,Bank Transfer
27752,11323,2023-11-05,378,9,575.34,Returned,36.45,Bank Transfer
27753,10157,2023-01-16,252,4,238.43,Shipped,26.11,Debit Card
27754,11696,2023-11-13,456,8,1010.48,Cancelled,26.16,Credit Card
27755,10922,2023-02-18,423,4,1682.51,Processing,26.6,Bank Transfer
27756,11270,2023-12-12,444,8,881.73,Shipped,24.6,PayPal
27757,10567,2023-01-30,197,7,158.28,Completed,22.94,PayPal
27758,11174,2023-01-19,356,6,541.8,Completed,38.73,Bank Transfer
27759,10298,2023-12-20,363,7,1781.62,Shipped,19.38,Debit Card
27760,11077,2023-08-02,410,6,1123.9,Shipped,10.34,Debit Card
27761,11246,2023-05-08,252,6,1829.86,Returned,6.78,Bank Transfer
27762,10765,2023-05-17,62,7,1672.19,Cancelled,43.98,Credit Card
27763,11603,2023-11-25,394,4,840.3,Shipped,43.14,Bank Transfer
27764,10564,2023-08-24,225,5,1274.42,Returned,12.18,Credit Card
27765,10466,2023-06-07,356,9,1335.56,Returned,5.91,Credit Card
27766,11780,2023-11-18,54,2,1498.66,Completed,48.02,Credit Card
27767,10485,2023-12-12,159,9,679.27,Cancelled,24.1,Bank Transfer
27768,11575,2023-02-11,294,5,592.2,Shipped,4.67,Bank Transfer
27769,10443,2023-09-16,370,1,1375.49,Cancelled,10.77,Bank Transfer
27770,11877,2023-01-08,25,7,1641.13,Cancelled,35.19,Bank Transfer
27771,10904,2023-05-16,237,5,840.21,Processing,4.07,PayPal
27772,10862,2023-03-10,461,3,655.72,Returned,21.65,PayPal
27773,11161,2023-01-24,321,3,1654.56,Cancelled,21.38,Debit Card
27774,11801,2023-12-14,100,1,1380.16,Completed,34.28,Bank Transfer
27775,10925,2023-03-20,228,7,700.23,Cancelled,9.97,PayPal
27776,11673,2023-03-22,178,2,1068.74,Returned,49.19,PayPal
27777,11977,2023-04-10,408,8,1922.51,Processing,7.76,Debit Card
27778,10291,2023-01-08,155,4,1504.75,Returned,29.92,Debit Card
27779,11233,2023-06-11,466,4,458.9,Returned,16.41,PayPal
27780,11707,2023-10-16,434,5,604.16,Completed,6.64,Bank Transfer
27781,11720,2023-09-02,239,9,545.14,Completed,26.94,PayPal
27782,11834,2023-06-26,434,7,1699.73,Returned,8.48,Debit Card
27783,10751,2023-08-22,143,3,1290.01,Cancelled,33.99,Credit Card
27784,11234,2023-05-08,17,4,1881.19,Processing,1.62,Debit Card
27785,10874,2023-04-20,285,9,200.05,Shipped,25.52,Bank Transfer
27786,10662,2023-08-10,5,1,122.97,Shipped,10.95,PayPal
27787,11411,2023-10-12,11,8,1358.88,Processing,47.5,PayPal
27788,11419,2023-12-01,208,8,547.92,Cancelled,35.53,Bank Transfer
27789,11147,2023-04-06,436,7,1364.76,Shipped,37.76,Debit Card
27790,11584,2023-09-14,418,6,1452.47,Shipped,35.27,Bank Transfer
27791,10919,2023-09-03,81,7,622.87,Returned,33.29,Bank Transfer
27792,10908,2023-07-13,33,4,1906.28,Processing,6.9,Debit Card
27793,10123,2023-06-26,498,4,1553.99,Completed,49.87,Credit Card
27794,10067,2023-08-19,305,5,747.36,Shipped,32.87,Bank Transfer
27795,10474,2023-07-04,377,4,835.99,Completed,44.87,PayPal
27796,10357,2023-07-02,159,4,1437.43,Completed,25.19,PayPal
27797,11766,2023-06-27,274,9,621.99,Completed,14.3,PayPal
27798,11479,2023-03-13,115,6,604.84,Returned,21.86,Bank Transfer
27799,11369,2023-06-19,217,3,1257.32,Cancelled,19.96,Credit Card
27800,11953,2023-09-18,261,3,286.89,Completed,0.8,Credit Card
27801,10520,2023-07-31,158,8,1986.82,Completed,33.75,Credit Card
27802,11801,2023-10-13,45,3,588.73,Completed,36.88,Bank Transfer
