sale_id,date,product,quantity,unit_price,region,sales_channel,customer_id,discount_percent,total_amount
8721,2023-02-24,Mouse,2,699,South,Wholesale,11508,10.0,1258.2
8722,2023-08-11,Charger,16,79,Central,Online,11212,10.0,1137.6000000000001
8723,2023-10-01,Webcam,9,99,Central,Direct,10871,5.0,846.4499999999999
8724,2023-01-10,Speaker,13,29,North,Online,10294,15.0,320.45
8725,2023-01-03,Charger,19,299,West,Retail,11206,15.0,4828.849999999999
8726,2023-07-22,Headphones,17,19,West,Retail,10863,15.0,274.55
8727,2023-03-01,Laptop,6,299,East,Retail,10547,10.0,1614.6000000000001
8728,2023-01-07,Webcam,4,399,East,Online,11905,0.0,1596.0
8729,2023-03-29,Monitor,1,29,West,Wholesale,11060,0.0,29.0
8730,2023-12-02,Mouse,18,29,Central,Direct,11007,15.0,443.7
8731,2023-09-02,Monitor,19,15,West,Retail,11037,5.0,270.75
8732,2023-08-24,Keyboard,9,699,East,Retail,11946,0.0,6291.0
8733,2023-12-21,Tablet,13,99,South,Retail,10634,0.0,1287.0
8734,2023-07-27,Laptop,8,199,East,Direct,10594,15.0,1353.2
8735,2023-12-03,Keyboard,13,199,North,Retail,11182,15.0,2198.95
8736,2023-11-05,Charger,15,199,West,Online,11517,15.0,2537.25
8737,2023-09-07,Charger,11,399,South,Wholesale,11352,10.0,3950.1
8738,2023-06-05,Mouse,12,699,South,Wholesale,10613,0.0,8388.0
8739,2023-11-13,Laptop,14,99,North,Online,11872,0.0,1386.0
8740,2023-11-12,Monitor,4,399,East,Direct,11106,0.0,1596.0
8741,2023-07-04,Headphones,1,19,East,Direct,11579,15.0,16.15
8742,2023-12-20,Speaker,4,19,Central,Direct,11603,0.0,76.0
8743,2023-12-11,Webcam,19,99,Central,Direct,11583,10.0,1692.9
8744,2023-12-20,Speaker,9,79,West,Online,11592,5.0,675.4499999999999
8745,2023-12-12,Webcam,10,199,West,Direct,11610,5.0,1890.5
8746,2023-07-22,Keyboard,4,79,South,Retail,11045,15.0,268.59999999999997
8747,2023-06-04,Headphones,9,99,East,Direct,11155,0.0,891.0
8748,2023-02-14,Keyboard,13,699,West,Retail,10464,10.0,8178.3
8749,2023-03-06,Webcam,12,399,South,Retail,11479,0.0,4788.0
8750,2023-03-11,Webcam,11,399,South,Direct,11325,0.0,4389.0
8751,2023-01-08,Speaker,12,199,South,Retail,10954,5.0,2268.6
8752,2023-04-08,Speaker,18,99,North,Online,10929,0.0,1782.0
8753,2023-02-27,Smartphone,12,19,Central,Online,11290,10.0,205.20000000000002
8754,2023-01-09,Smartphone,16,299,North,Online,10798,5.0,4544.8
8755,2023-12-23,Mouse,5,29,East,Retail,10394,0.0,145.0
8756,2023-04-07,Smartphone,12,15,South,Retail,11143,0.0,180.0
8757,2023-01-14,Mouse,11,79,South,Online,10245,10.0,782.1
8758,2023-04-18,Tablet,9,299,East,Online,10567,15.0,2287.35
8759,2023-09-04,Laptop,18,99,West,Wholesale,10037,5.0,1692.8999999999999
8760,2023-11-29,Tablet,3,15,North,Wholesale,10244,5.0,42.75
8761,2023-03-16,Speaker,17,79,East,Retail,10020,10.0,1208.7
8762,2023-11-29,Smartphone,14,299,West,Direct,11133,10.0,3767.4
8763,2023-05-04,Tablet,1,299,East,Wholesale,11629,0.0,299.0
8764,2023-08-12,Headphones,17,19,West,Retail,10393,10.0,290.7
8765,2023-11-17,Webcam,8,299,West,Retail,11433,10.0,2152.8
8766,2023-10-03,Smartphone,5,299,East,Retail,10986,10.0,1345.5
8767,2023-04-08,Laptop,5,199,Central,Direct,11671,10.0,895.5
8768,2023-02-14,Mouse,9,49,East,Direct,11766,20.0,352.8
8769,2023-06-04,Webcam,3,15,East,Direct,10007,0.0,45.0
8770,2023-08-26,Tablet,19,29,East,Online,11467,20.0,440.8
8771,2023-03-17,Speaker,9,29,Central,Retail,10327,5.0,247.95
8772,2023-08-31,Webcam,18,699,South,Direct,11910,10.0,11323.800000000001
8773,2023-08-05,Tablet,16,29,Central,Direct,10289,0.0,464.0
8774,2023-01-12,Speaker,1,99,West,Online,11786,0.0,99.0
8775,2023-03-01,Mouse,2,199,East,Retail,10510,10.0,358.2
8776,2023-03-27,Mouse,14,99,South,Direct,10911,10.0,1247.4
8777,2023-03-20,Laptop,14,399,North,Online,10360,0.0,5586.0
8778,2023-12-26,Monitor,1,15,South,Wholesale,11932,5.0,14.25
8779,2023-08-16,Smartphone,16,15,Central,Wholesale,11622,0.0,240.0
8780,2023-09-06,Mouse,15,19,South,Wholesale,10715,20.0,228.0
8781,2023-08-30,Monitor,15,699,East,Direct,10218,15.0,8912.25
8782,2023-01-11,Monitor,12,49,North,Retail,10405,0.0,588.0
8783,2023-08-19,Speaker,16,15,West,Online,10752,15.0,204.0
8784,2023-10-27,Keyboard,14,399,North,Wholesale,10922,15.0,4748.099999999999
8785,2023-05-05,Charger,15,199,South,Direct,10831,0.0,2985.0
8786,2023-04-14,Keyboard,15,99,East,Wholesale,11793,10.0,1336.5
8787,2023-05-31,Charger,19,49,East,Online,11644,5.0,884.4499999999999
8788,2023-10-19,Tablet,8,29,East,Online,11791,10.0,208.8
8789,2023-07-20,Tablet,2,29,South,Retail,10793,0.0,58.0
8790,2023-01-27,Monitor,2,299,North,Retail,11243,0.0,598.0
8791,2023-06-20,Speaker,10,29,South,Wholesale,10594,5.0,275.5
8792,2023-01-05,Headphones,3,199,Central,Wholesale,10106,0.0,597.0
8793,2023-02-22,Charger,17,399,North,Online,10580,15.0,5765.55
8794,2023-11-19,Keyboard,8,19,North,Retail,10608,0.0,152.0
8795,2024-01-01,Speaker,4,15,South,Wholesale,11747,5.0,57.0
8796,2023-08-10,Charger,14,299,West,Online,11309,15.0,3558.1
8797,2023-08-01,Monitor,10,99,South,Online,11772,5.0,940.5
8798,2023-09-11,Webcam,1,299,South,Online,10007,5.0,284.05
8799,2023-10-24,Webcam,4,79,North,Online,10805,20.0,252.8
8800,2023-11-02,Headphones,1,299,North,Wholesale,10188,15.0,254.15
8801,2023-10-11,Keyboard,17,15,West,Wholesale,10080,0.0,255.0
8802,2023-05-29,Tablet,17,49,South,Direct,10107,5.0,791.3499999999999
8803,2023-01-19,Tablet,7,49,South,Online,11344,20.0,274.40000000000003
8804,2023-09-07,Speaker,15,15,West,Direct,11602,0.0,225.0
8805,2023-07-24,Webcam,13,19,West,Wholesale,10685,0.0,247.0
8806,2023-09-06,Laptop,2,19,South,Online,10345,0.0,38.0
8807,2023-09-20,Keyboard,19,99,West,Online,11886,0.0,1881.0
8808,2023-10-30,Mouse,13,79,East,Retail,10327,10.0,924.3000000000001
8809,2023-11-10,Tablet,11,19,Central,Online,10554,10.0,188.1
8810,2023-12-14,Tablet,15,29,Central,Wholesale,11722,20.0,348.0
8811,2023-09-07,Webcam,10,299,South,Wholesale,10301,10.0,2691.0
8812,2023-04-29,Smartphone,9,19,Central,Online,10199,0.0,171.0
8813,2024-01-01,Laptop,9,99,East,Online,10892,0.0,891.0
8814,2023-02-01,Monitor,1,399,Central,Wholesale,11442,20.0,319.20000000000005
8815,2023-09-28,Headphones,17,399,East,Online,11062,0.0,6783.0
8816,2023-01-10,Headphones,12,699,East,Wholesale,11755,0.0,8388.0
8817,2023-08-05,Smartphone,10,299,Central,Retail,10306,15.0,2541.5
8818,2023-10-23,Speaker,5,199,East,Online,11027,5.0,945.25
8819,2023-06-11,Webcam,18,299,South,Wholesale,11656,0.0,5382.0
8820,2023-10-11,Keyboard,15,699,South,Direct,11871,15.0,8912.25
8821,2023-02-02,Smartphone,6,15,Central,Direct,11100,20.0,72.0
8822,2023-05-18,Laptop,7,199,East,Wholesale,10467,0.0,1393.0
8823,2023-11-28,Charger,17,99,South,Online,10178,15.0,1430.55
8824,2023-08-02,Webcam,6,699,East,Retail,10644,0.0,4194.0
8825,2023-08-31,Charger,8,99,South,Wholesale,11846,5.0,752.4
8826,2023-03-01,Tablet,12,99,East,Retail,11764,15.0,1009.8
8827,2023-09-11,Smartphone,14,299,North,Online,10275,20.0,3348.8
8828,2023-11-15,Keyboard,12,199,West,Wholesale,11175,0.0,2388.0
8829,2023-11-27,Speaker,10,199,North,Retail,11187,0.0,1990.0
8830,2023-06-27,Headphones,15,399,Central,Direct,11313,0.0,5985.0
8831,2023-08-18,Keyboard,7,99,East,Wholesale,11401,5.0,658.35
8832,2023-12-24,Laptop,9,79,West,Direct,10620,0.0,711.0
8833,2023-08-12,Headphones,10,79,East,Wholesale,10637,5.0,750.5
8834,2023-01-11,Monitor,10,49,Central,Wholesale,11775,0.0,490.0
8835,2023-03-24,Monitor,16,99,North,Online,11333,5.0,1504.8
8836,2023-05-28,Mouse,7,49,West,Retail,10929,0.0,343.0
8837,2023-04-09,Charger,5,15,North,Online,11936,15.0,63.75
8838,2023-08-29,Monitor,3,49,North,Online,11412,0.0,147.0
8839,2023-06-26,Keyboard,18,99,East,Online,11880,0.0,1782.0
8840,2023-08-13,Charger,11,699,North,Direct,11681,15.0,6535.65
8841,2023-04-29,Mouse,15,15,Central,Wholesale,11787,10.0,202.5
8842,2023-09-17,Monitor,5,199,North,Direct,10182,0.0,995.0
8843,2023-04-23,Speaker,12,49,East,Wholesale,11844,0.0,588.0
8844,2023-10-28,Speaker,4,399,East,Direct,11329,10.0,1436.4
8845,2023-12-17,Headphones,15,699,Central,Online,10071,0.0,10485.0
8846,2023-06-23,Smartphone,9,399,North,Direct,11242,10.0,3231.9
8847,2023-11-05,Charger,7,15,East,Direct,10718,5.0,99.75
8848,2023-12-03,Tablet,10,19,West,Wholesale,11196,0.0,190.0
8849,2023-08-28,Smartphone,13,199,West,Online,11676,5.0,2457.65
8850,2023-03-09,Headphones,8,399,East,Online,11295,10.0,2872.8
8851,2023-05-31,Monitor,12,99,East,Online,10725,15.0,1009.8
8852,2023-12-31,Tablet,19,19,West,Retail,11491,0.0,361.0
8853,2023-07-19,Monitor,1,199,South,Direct,10268,,189.04999999999998
8854,2023-08-02,Charger,16,15,East,Online,11043,0.0,240.0
8855,2023-12-11,Smartphone,17,199,South,Direct,10577,5.0,3213.85
8856,2023-12-01,Tablet,18,399,East,Retail,10994,15.0,6104.7
8857,2023-07-04,Speaker,11,299,South,Direct,10814,0.0,3289.0
8858,2023-08-30,Charger,18,49,East,Online,11526,15.0,749.6999999999999
8859,2023-03-24,Mouse,7,15,West,Direct,10146,10.0,94.5
8860,2023-11-15,Keyboard,18,399,Central,Online,11452,15.0,6104.7
8861,2023-04-17,Charger,8,29,East,Online,11188,10.0,208.8
8862,2023-05-25,Charger,6,99,North,Wholesale,10889,0.0,594.0
8863,2023-12-20,Charger,7,15,West,Direct,10309,0.0,105.0
8864,2023-02-14,Monitor,10,49,North,Direct,10517,0.0,490.0
8865,2023-12-08,Charger,11,699,East,Direct,10013,0.0,7689.0
8866,2023-09-05,Webcam,13,199,Central,Online,10131,5.0,2457.65
8867,2023-03-08,Headphones,9,199,East,Online,11877,5.0,1701.4499999999998
8868,2023-03-30,Tablet,7,699,Central,Direct,10754,20.0,3914.4
8869,2023-04-13,Laptop,9,79,West,Direct,10438,5.0,675.4499999999999
8870,2023-03-22,Headphones,13,299,South,Direct,10742,10.0,3498.3
8871,2023-11-07,Headphones,3,15,East,Wholesale,10739,15.0,38.25
8872,2023-09-09,Smartphone,3,199,East,Retail,11697,15.0,507.45
8873,2023-02-21,Charger,1,15,Central,Retail,10794,0.0,15.0
8874,2023-08-01,Tablet,2,399,South,Retail,10262,5.0,758.0999999999999
8875,2023-09-10,Tablet,3,29,North,Direct,10642,0.0,87.0
8876,2023-06-05,Tablet,15,29,East,Online,11966,0.0,435.0
8877,2023-05-01,Webcam,6,199,South,Direct,11248,0.0,1194.0
8878,2023-04-18,Laptop,13,299,West,Online,10257,15.0,3303.95
8879,2023-10-13,Keyboard,1,399,Central,Wholesale,11257,5.0,379.04999999999995
8880,2023-01-25,Smartphone,19,15,Central,Online,11359,5.0,270.75
8881,2023-01-10,Laptop,1,49,North,Wholesale,10408,20.0,39.2
8882,2023-07-03,Tablet,2,29,South,Retail,11851,0.0,58.0
8883,2023-05-14,Speaker,15,29,South,Wholesale,10974,5.0,413.25
8884,2023-07-02,Webcam,14,99,North,Retail,11047,10.0,1247.4
8885,2023-12-13,Mouse,19,399,Central,Wholesale,10270,0.0,7581.0
8886,2023-03-23,Webcam,11,199,South,Wholesale,11118,10.0,1970.1000000000001
8887,2023-03-31,Keyboard,15,49,West,Online,10141,0.0,735.0
8888,2023-09-15,Monitor,6,299,North,Wholesale,11717,15.0,1524.8999999999999
8889,2023-01-17,Speaker,9,699,North,Direct,11741,0.0,6291.0
8890,2023-02-02,Smartphone,5,79,South,Wholesale,10901,0.0,395.0
8891,2023-06-22,Headphones,2,15,South,Direct,10973,5.0,28.5
8892,2023-08-09,Speaker,6,199,Central,Retail,11104,0.0,1194.0
8893,2023-02-28,Mouse,18,15,Central,Wholesale,10273,0.0,270.0
8894,2023-11-13,Mouse,19,199,South,Retail,10275,5.0,3591.95
8895,2023-04-27,Mouse,9,199,West,Wholesale,11906,0.0,1791.0
8896,2023-03-03,Webcam,6,99,North,Retail,11981,5.0,564.3
8897,2023-10-15,Keyboard,14,19,Central,Retail,10464,5.0,252.7
8898,2023-04-25,Monitor,13,99,West,Retail,11231,5.0,1222.6499999999999
8899,2023-09-07,Speaker,11,99,Central,Wholesale,11319,10.0,980.1
8900,2023-05-13,Keyboard,12,299,Central,Retail,11062,0.0,3588.0
8901,2023-06-24,Speaker,19,49,South,Direct,11971,0.0,931.0
8902,2023-07-01,Smartphone,19,699,Central,Direct,10287,10.0,11952.9
8903,2023-01-24,Charger,19,29,North,Retail,11147,15.0,468.34999999999997
8904,2023-10-13,Headphones,13,49,East,Online,10875,0.0,637.0
8905,2023-05-17,Tablet,14,99,South,Direct,11992,5.0,1316.7
8906,2023-03-19,Monitor,18,99,West,Direct,11306,5.0,1692.8999999999999
8907,2023-12-20,Tablet,12,99,Central,Wholesale,10877,5.0,1128.6
8908,2023-09-21,Mouse,4,399,West,Online,10179,10.0,1436.4
8909,2023-11-06,Speaker,10,199,South,Online,11120,0.0,1990.0
8910,2023-12-09,Webcam,17,29,North,Wholesale,11214,10.0,443.7
8911,2023-02-23,Webcam,4,399,East,Wholesale,11097,0.0,1596.0
8912,2023-12-28,Monitor,12,79,Central,Direct,10446,5.0,900.5999999999999
8913,2023-01-26,Smartphone,13,19,West,Direct,10784,15.0,209.95
8914,2023-08-13,Speaker,4,299,South,Direct,11520,5.0,1136.2
8915,2023-08-23,Mouse,10,29,East,Retail,10560,0.0,290.0
8916,2023-02-26,Keyboard,3,299,North,Online,10483,20.0,717.6
8917,2023-02-24,Tablet,15,199,East,Retail,10848,15.0,2537.25
8918,2023-11-09,Laptop,2,299,South,Online,10721,10.0,538.2
8919,2023-11-09,Keyboard,17,199,North,Retail,10115,5.0,3213.85
8920,2023-02-22,Webcam,6,49,West,Wholesale,10534,0.0,294.0
8921,2023-10-15,Keyboard,8,49,East,Retail,11121,15.0,333.2
8922,2023-01-22,Mouse,3,49,West,Retail,11351,5.0,139.65
8923,2023-09-17,Headphones,18,49,East,Direct,11932,15.0,749.6999999999999
8924,2023-02-23,Charger,1,29,South,Retail,10406,0.0,29.0
8925,2023-03-27,Speaker,16,49,East,Direct,11336,0.0,784.0
8926,2023-11-19,Headphones,7,99,South,Direct,11725,20.0,554.4
8927,2023-03-02,Mouse,3,199,West,Direct,10693,5.0,567.15
8928,2023-04-16,Keyboard,4,19,Central,Retail,11171,0.0,76.0
8929,2023-07-05,Tablet,9,29,North,Wholesale,11365,0.0,261.0
8930,2023-03-22,Laptop,5,699,North,Wholesale,10494,5.0,3320.25
8931,2023-05-30,Headphones,19,15,Central,Online,10947,0.0,285.0
8932,2023-12-29,Webcam,15,49,Central,Wholesale,10022,5.0,698.25
8933,2023-08-15,Keyboard,8,399,North,Online,11128,5.0,3032.3999999999996
8934,2023-09-17,Speaker,6,699,East,Retail,11698,10.0,3774.6
8935,2023-09-13,Headphones,18,699,West,Wholesale,11602,0.0,12582.0
8936,2023-02-20,Laptop,19,699,West,Retail,11825,20.0,10624.800000000001
8937,2023-03-20,Charger,15,19,South,Wholesale,11824,0.0,285.0
8938,2023-11-28,Monitor,7,79,East,Wholesale,10557,5.0,525.35
8939,2023-07-06,Keyboard,10,99,East,Direct,11616,0.0,990.0
8940,2023-06-21,Smartphone,6,79,West,Online,10940,10.0,426.6
8941,2023-03-12,Keyboard,14,699,West,Retail,11682,20.0,7828.8
8942,2023-03-04,Monitor,17,99,North,Online,11245,15.0,1430.55
8943,2023-04-14,Speaker,9,299,West,Direct,10854,5.0,2556.45
8944,2023-08-13,Laptop,19,19,West,Retail,11038,5.0,342.95
8945,2023-08-01,Charger,5,49,West,Online,10890,15.0,208.25
8946,2023-01-04,Monitor,7,49,South,Direct,11656,15.0,291.55
8947,2023-05-06,Laptop,19,19,Central,Retail,10077,20.0,288.8
8948,2023-08-31,Monitor,7,699,West,Online,11345,0.0,4893.0
8949,2023-06-24,Webcam,2,49,Central,Direct,10806,20.0,78.4
8950,2023-05-27,Mouse,16,79,North,Retail,11264,0.0,1264.0
8951,2023-09-16,Laptop,13,49,East,Retail,11041,0.0,637.0
8952,2023-03-29,Monitor,8,399,South,Direct,10767,0.0,3192.0
8953,2023-02-13,Monitor,6,15,South,Direct,10453,0.0,90.0
8954,2023-05-17,Laptop,6,29,West,Direct,11466,10.0,156.6
8955,2023-07-10,Charger,9,49,South,Direct,10927,15.0,374.84999999999997
8956,2023-08-01,Laptop,4,299,Central,Online,10276,10.0,1076.4
8957,2023-07-04,Webcam,11,15,Central,Online,11447,10.0,148.5
8958,2023-11-19,Charger,5,299,Central,Wholesale,11499,5.0,1420.25
8959,2023-12-07,Webcam,17,699,East,Retail,11050,10.0,10694.7
8960,2023-05-06,Webcam,7,699,West,Wholesale,10513,0.0,4893.0
8961,2023-03-19,Tablet,15,19,West,Retail,11888,15.0,242.25
8962,2023-09-29,Webcam,15,99,East,Direct,10463,10.0,1336.5
8963,2023-08-04,Speaker,14,79,East,Direct,10806,10.0,995.4
8964,2023-04-27,Smartphone,13,29,North,Retail,10823,5.0,358.15
8965,2023-03-12,Laptop,11,15,Central,Online,10362,15.0,140.25
8966,2023-08-08,Keyboard,13,699,Central,Online,11406,0.0,9087.0
8967,2023-07-31,Laptop,9,79,Central,Online,10750,0.0,711.0
8968,2023-07-29,Charger,10,99,Central,Direct,10524,10.0,891.0
8969,2023-08-23,Tablet,4,15,North,Online,11405,5.0,57.0
8970,2023-09-22,Tablet,17,99,North,Retail,11207,15.0,1430.55
8971,2023-12-16,Tablet,14,99,North,Online,11217,0.0,1386.0
8972,2023-07-05,Smartphone,18,299,North,Online,11485,0.0,5382.0
8973,2023-01-16,Mouse,11,299,Central,Retail,10055,15.0,2795.65
8974,2023-08-15,Smartphone,16,399,Central,Wholesale,11253,5.0,6064.799999999999
8975,2023-03-16,Laptop,1,49,Central,Retail,10488,5.0,46.55
8976,2023-01-06,Webcam,7,299,East,Retail,11051,0.0,2093.0
8977,2023-09-22,Laptop,10,299,West,Wholesale,11855,0.0,2990.0
8978,2023-02-05,Keyboard,9,19,South,Wholesale,11606,10.0,153.9
8979,2023-02-13,Smartphone,3,699,Central,Direct,10721,0.0,2097.0
8980,2023-06-23,Speaker,14,29,North,Retail,11983,15.0,345.09999999999997
8981,2023-06-11,Monitor,15,15,Central,Online,11207,10.0,202.5
8982,2023-07-25,Headphones,2,699,South,Wholesale,11448,0.0,1398.0
8983,2023-03-26,Charger,14,99,East,Direct,11398,10.0,1247.4
8984,2023-08-11,Laptop,16,399,South,Direct,11891,10.0,5745.6
8985,2023-02-01,Keyboard,7,19,North,Direct,10040,0.0,133.0
8986,2023-07-21,Keyboard,4,99,North,Online,11507,0.0,396.0
8987,2023-01-19,Tablet,18,299,Central,Direct,11003,5.0,5112.9
8988,2023-12-05,Charger,5,49,Central,Online,10259,10.0,220.5
8989,2023-11-25,Keyboard,6,15,West,Direct,10440,10.0,81.0
8990,2023-03-19,Speaker,7,29,Central,Online,10925,5.0,192.85
8991,2023-10-22,Laptop,15,79,East,Direct,10855,10.0,1066.5
8992,2023-01-30,Mouse,1,79,East,Wholesale,10083,10.0,71.10000000000001
8993,2023-11-20,Mouse,4,199,South,Direct,10045,10.0,716.4
8994,2024-01-01,Laptop,1,199,East,Wholesale,10439,10.0,179.1
8995,2023-12-05,Smartphone,11,19,West,Direct,11694,0.0,209.0
8996,2023-09-24,Headphones,18,699,East,Direct,11879,15.0,10694.699999999999
8997,2023-06-01,Speaker,14,15,Central,Direct,11542,10.0,189.0
8998,2023-08-03,Tablet,11,299,Central,Direct,10985,15.0,2795.65
8999,2023-07-25,Monitor,10,19,East,Wholesale,11868,5.0,180.5
9000,2023-12-15,Smartphone,17,49,Central,Online,11461,0.0,833.0
9001,2023-12-25,Tablet,4,15,Central,Direct,10135,5.0,57.0
9002,2023-10-11,Webcam,15,29,West,Retail,11206,0.0,435.0
9003,2023-06-05,Laptop,16,19,Central,Retail,11732,10.0,273.6
9004,2023-06-10,Monitor,13,29,East,Wholesale,11195,5.0,358.15
9005,2023-06-26,Charger,9,399,West,Wholesale,10908,15.0,3052.35
9006,2023-01-05,Headphones,11,299,South,Online,10860,10.0,2960.1
9007,2023-05-24,Speaker,11,699,Central,Online,10787,10.0,6920.1
9008,2023-09-28,Mouse,6,199,East,Wholesale,10589,0.0,1194.0
9009,2023-11-09,Tablet,1,19,West,Retail,11951,20.0,15.200000000000001
9010,2023-03-17,Laptop,6,699,East,Retail,10955,15.0,3564.9
9011,2023-12-25,Monitor,13,699,Central,Wholesale,10689,10.0,8178.3
9012,2023-07-26,Monitor,5,99,East,Retail,10538,0.0,495.0
9013,2023-08-17,Speaker,15,19,Central,Direct,11143,5.0,270.75
9014,2023-11-26,Keyboard,18,199,South,Wholesale,11304,0.0,3582.0
9015,2023-04-16,Smartphone,14,699,Central,Retail,11331,5.0,9296.699999999999
9016,2023-10-06,Keyboard,15,99,North,Direct,10707,0.0,1485.0
9017,2023-11-16,Webcam,5,199,Central,Retail,11300,5.0,945.25
9018,2023-11-13,Charger,4,49,North,Retail,11553,10.0,176.4
9019,2023-11-30,Smartphone,2,49,South,Retail,10294,0.0,98.0
9020,2023-08-15,Charger,7,15,South,Online,11806,5.0,99.75
9021,2023-12-24,Webcam,10,99,North,Online,10052,15.0,841.5
9022,2023-06-26,Smartphone,16,79,West,Wholesale,10805,0.0,1264.0
9023,2023-11-29,Smartphone,10,29,Central,Retail,11455,10.0,261.0
9024,2023-07-27,Smartphone,18,299,West,Online,10051,0.0,5382.0
9025,2023-04-12,Tablet,17,19,Central,Direct,10727,0.0,323.0
9026,2023-06-04,Smartphone,13,399,Central,Online,10071,0.0,5187.0
9027,2023-02-13,Tablet,1,15,North,Wholesale,10027,10.0,13.5
9028,2023-01-19,Keyboard,1,49,South,Wholesale,10468,5.0,46.55
9029,2023-10-03,Charger,15,399,East,Direct,11935,15.0,5087.25
9030,2023-06-21,Laptop,1,399,Central,Retail,10763,5.0,379.04999999999995
9031,2023-07-19,Tablet,6,49,Central,Direct,10885,0.0,294.0
9032,2023-03-06,Laptop,13,19,South,Online,10911,10.0,222.3
9033,2023-09-24,Headphones,1,19,Central,Online,10546,0.0,19.0
9034,2023-10-04,Keyboard,5,99,West,Wholesale,11424,10.0,445.5
9035,2023-05-26,Webcam,9,399,North,Direct,10200,0.0,3591.0
9036,2023-04-20,Smartphone,17,699,West,Online,11784,0.0,11883.0
9037,2023-02-17,Headphones,16,49,North,Online,11634,10.0,705.6
9038,2023-09-19,Monitor,8,79,East,Wholesale,10819,20.0,505.6
9039,2023-10-10,Headphones,17,199,Central,Online,11489,0.0,3383.0
9040,2023-06-09,Tablet,15,29,Central,Online,11675,15.0,369.75
9041,2023-09-24,Monitor,1,29,East,Online,11618,0.0,29.0
9042,2023-06-24,Laptop,12,15,East,Online,10559,15.0,153.0
9043,2023-11-22,Mouse,5,699,East,Direct,11813,10.0,3145.5
9044,2023-03-23,Monitor,6,699,North,Retail,10378,,4194.0
9045,2023-01-12,Tablet,1,199,East,Direct,11783,0.0,199.0
9046,2023-01-15,Monitor,1,299,South,Online,11918,0.0,299.0
9047,2023-10-04,Tablet,10,199,West,Online,11200,0.0,1990.0
9048,2023-10-31,Charger,10,399,West,Online,11075,0.0,3990.0
9049,2023-05-13,Keyboard,3,99,South,Retail,10078,10.0,267.3
9050,2023-05-04,Mouse,17,99,Central,Direct,11408,20.0,1346.4
9051,2023-06-05,Headphones,19,15,West,Wholesale,10833,0.0,285.0
9052,2023-08-05,Headphones,11,299,Central,Retail,11599,5.0,3124.5499999999997
9053,2023-09-16,Monitor,18,29,North,Wholesale,11031,5.0,495.9
9054,2023-02-26,Headphones,2,299,North,Direct,11237,15.0,508.3
9055,2023-01-31,Tablet,9,29,South,Wholesale,10024,5.0,247.95
9056,2023-07-10,Monitor,17,49,South,Direct,10449,5.0,791.3499999999999
9057,2023-05-13,Monitor,14,79,North,Retail,10767,5.0,1050.7
9058,2023-11-18,Webcam,4,15,South,Retail,10754,0.0,60.0
9059,2023-09-17,Monitor,17,15,Central,Wholesale,11992,0.0,255.0
9060,2023-07-01,Smartphone,17,15,Central,Wholesale,11480,5.0,242.25
9061,2023-03-05,Webcam,12,299,East,Retail,11484,0.0,3588.0
9062,2023-01-25,Keyboard,18,99,West,Wholesale,10197,5.0,1692.8999999999999
9063,2023-11-30,Charger,3,699,Central,Direct,11117,0.0,2097.0
9064,2023-03-05,Keyboard,11,699,North,Online,11742,5.0,7304.549999999999
9065,2023-08-18,Keyboard,18,399,North,Retail,11970,0.0,7182.0
9066,2023-06-02,Speaker,4,15,Central,Online,10436,15.0,51.0
9067,2023-10-21,Webcam,17,299,South,Wholesale,11550,15.0,4320.55
9068,2023-01-03,Tablet,18,299,Central,Direct,10689,0.0,5382.0
9069,2023-08-21,Laptop,5,49,West,Direct,11990,0.0,245.0
9070,2023-06-23,Charger,14,299,Central,Online,11401,10.0,3767.4
9071,2023-05-01,Mouse,10,99,North,Wholesale,10586,0.0,990.0
9072,2023-10-25,Tablet,15,49,East,Direct,10103,0.0,735.0
9073,2023-10-17,Speaker,1,29,East,Retail,11829,0.0,29.0
9074,2024-01-01,Charger,16,15,Central,Direct,11703,15.0,204.0
9075,2023-11-18,Headphones,11,15,North,Direct,11985,15.0,140.25
9076,2023-12-07,Mouse,6,19,North,Wholesale,10626,5.0,108.3
9077,2023-10-01,Keyboard,16,699,Central,Retail,11062,5.0,10624.8
9078,2023-11-01,Monitor,2,299,Central,Retail,10457,15.0,508.3
9079,2023-04-30,Headphones,1,15,South,Online,10363,15.0,12.75
9080,2023-06-29,Keyboard,9,399,North,Retail,11808,20.0,2872.8
9081,2023-06-03,Speaker,12,79,West,Online,10134,0.0,948.0
9082,2023-05-26,Speaker,17,699,West,Direct,10373,0.0,11883.0
9083,2023-12-08,Monitor,15,29,Central,Retail,11255,10.0,391.5
9084,2023-10-21,Smartphone,19,49,North,Direct,10038,5.0,884.4499999999999
9085,2023-12-11,Speaker,10,699,East,Direct,11987,0.0,6990.0
9086,2023-03-13,Headphones,12,399,East,Wholesale,11826,0.0,4788.0
9087,2024-01-01,Monitor,14,49,South,Retail,10818,15.0,583.1
9088,2023-07-13,Headphones,9,199,Central,Retail,10046,15.0,1522.35
9089,2023-09-24,Webcam,13,29,West,Wholesale,10035,0.0,377.0
9090,2023-05-07,Monitor,3,29,West,Direct,11855,15.0,73.95
9091,2023-02-23,Laptop,14,299,Central,Wholesale,10094,5.0,3976.7
9092,2023-06-17,Smartphone,10,15,South,Wholesale,10984,15.0,127.5
9093,2023-09-22,Speaker,16,99,South,Retail,11384,5.0,1504.8
